name,number,raw_data_subfolder,source,position,trigger,anode,cathode,shield,livetime,corrected_livetime,events,corrected_events,processed,category,comment,,,
xe100_120124_1025,1201241025,run_10,Dark Matter,other,S1,4.4,16,closed,104188,102362,86470,56259,0.4.5,standard,,,,
xe100_120125_1654,1201251654,run_10,Co60,black,S1,4.4,16,closed,14619.5,14619.5,500000,500000,0.4.5,standard,,,,
xe100_120125_2132,1201252132,run_10,Co60,black,S1,4.4,16,closed,14668.2,14668.2,500000,500000,0.4.5,standard,,,,
xe100_120126_0219,1201260219,run_10,Co60,black,S1,4.4,16,closed,14676.1,14676.1,500000,500000,0.4.5,standard,,,,
xe100_120126_0701,1201260701,run_10,Co60,black,S1,4.4,16,closed,13289.3,13289.3,451128,451128,0.4.5,standard,,,,
xe100_120126_1229,1201261229,run_10,Dark Matter,other,S1,4.4,16,closed,93339.7,93339.7,78010,51844,0.4.5,standard,,,,
xe100_120127_1419,1201271419,run_10,Dark Matter,other,S1,4.4,16,closed,86455.2,85536.6,72363,47497,0.4.5,standard,,,,
xe100_120128_1414,1201281414,run_10,Background,other,S1,4.4,16,closed,84425.7,81328.8,78424,45908,0.4.5,,"air compressor broken, replaced with a spare one; to weed 1 hour of data just to be safe, blinded background data",,,
xe100_120129_1458,1201291458,run_10,Cs137,red,S1,4.4,16,closed,1892.3,1892.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120129_1820,1201291820,run_10,Cs137,red,S1,4.4,16,closed,1388.87,1388.9,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120129_2125,1201292125,run_10,Cs137,red,S1,4.4,16,closed,1647.31,1647.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_0002,1201300002,run_10,Cs137,red,S1,4.4,16,closed,1778.97,664.4,50000,18515,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_0238,1201300238,run_10,Cs137,red,S1,4.4,16,closed,1753.99,1754,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_0540,1201300540,run_10,Cs137,red,S1,4.4,16,closed,1770.21,1770.2,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_0842,1201300842,run_10,Cs137,red,S1,4.4,16,closed,1754.28,1754.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_1144,1201301144,run_10,Cs137,red,S1,4.4,16,closed,1811.1,1811.1,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_1447,1201301447,run_10,Cs137,red,S1,4.4,16,closed,1763.31,1763.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_1711,1201301711,run_10,Cs137,red,S1,4.4,16,closed,1765.7,1765.7,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_2013,1201302013,run_10,Cs137,red,S1,4.4,16,closed,1773.63,1773.6,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120130_2315,1201302315,run_10,Cs137,red,S1,4.4,16,closed,1781.47,1781.5,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120131_0218,1201310218,run_10,Cs137,red,S1,4.4,16,closed,1787.74,1787.7,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120131_0520,1201310520,run_10,Cs137,red,S1,4.4,16,closed,1789.98,1790,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120131_0823,1201310823,run_10,Cs137,red,S1,4.4,16,closed,1778.34,1778.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120131_1258,1201311258,run_10,Cs137,red,S1,4.4,16,closed,1817.29,1817.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120131_1537,1201311537,run_10,LED,other,EXT,4.4,16,closed,997.606,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120131_1612,1201311612,run_10,Background,other,S1,4.4,16,closed,76428.8,76428.8,68333,44310,0.4.5,,blinded background data,,,
xe100_120201_1333,1202011333,run_10,Cs137,red,S1,4.4,16,closed,1832.27,1832.3,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120201_1647,1202011647,run_10,Background,other,S1,4.4,16,closed,69774.2,68860.9,59089,39506,0.4.5,,blinded background data,,,
xe100_120202_1209,1202021209,run_10,Cs137,red,S1,4.4,16,closed,1842.01,1842,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120202_1618,1202021618,run_10,Co60,white,S1,4.4,16,closed,9760.54,9760.5,500000,500000,0.4.4,,"After compressor replacement, watch e-lifetime",,,
xe100_120202_1952,1202021952,run_10,Co60,white,S1,4.4,16,closed,9966.7,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120202_2335,1202022335,run_10,Co60,white,S1,4.4,16,closed,10039.5,,500000,,0.4.4,,"After compressor replacement, watch e-lifetime",,,
xe100_120203_0318,1202030318,run_10,Co60,white,S1,4.4,16,closed,10154.4,,500000,,0.4.4,,"After compressor replacement, watch e-lifetime",,,
xe100_120203_1132,1202031132,run_10,Co60,white,S1,4.4,16,closed,10406,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120203_1608,1202031608,run_10,Co60,white,S1,4.4,16,closed,10505.9,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120204_1805,1202041805,run_10,Co60,white,S1,4.4,16,closed,11018.1,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120204_2152,1202042152,run_10,Co60,white,S1,4.4,16,closed,11098.5,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120205_0152,1202050152,run_10,Co60,white,S1,4.4,16,closed,11174.2,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120205_0548,1202050548,run_10,Co60,white,S1,4.4,16,closed,11236.3,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120205_1340,1202051340,run_10,Co60,white,S1,4.4,16,closed,11409.7,,500000,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120205_1736,1202051736,run_10,Co60,white,S1,4.4,16,closed,344.291,,14923,,,,"After compressor replacement, watch e-lifetime",,,
xe100_120205_1751,1202051751,run_10,Cs137,red,S1,4.4,16,closed,1891.09,1891.1,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120205_1904,1202051904,run_10,Background,other,S1,4.4,16,closed,79696.2,78778.7,69872,45381,0.4.5,,blinded background data,,,
xe100_120206_1707,1202061707,run_10,Cs137,red,S1,4.4,16,closed,1899.84,1899.8,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120206_1751,1202061751,run_10,LED,other,EXT,4.4,16,closed,1025.83,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120206_1836,1202061836,run_10,Dark Matter,other,S1,4.4,16,closed,21718.4,21718.4,19264,12629,0.4.5,standard,,,,
xe100_120207_0036,1202070036,run_10,Dark Matter,other,S1,4.4,16,closed,21718.6,21718.6,20467,13167,0.4.5,standard,,,,
xe100_120207_0636,1202070636,run_10,Dark Matter,other,S1,4.4,16,closed,21719,21719,23198,13538,0.4.5,standard,,,,
xe100_120207_1236,1202071236,run_10,Dark Matter,other,S1,4.4,16,closed,21206.1,21206.1,18416,12112,0.4.5,standard,,,,
xe100_120207_1830,1202071830,run_10,Cs137,red,S1,4.4,16,closed,1930.42,1930.4,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120207_1907,1202071907,run_10,LED,other,EXT,4.4,16,closed,1037.35,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120207_1946,1202071946,run_10,Dark Matter,other,S1,4.4,16,closed,21719.1,21719.1,18930,12349,0.4.5,standard,,,,
xe100_120208_0146,1202080146,run_10,Dark Matter,other,S1,4.4,16,closed,21697,20777.7,19020,12007,0.4.5,standard,,,,
xe100_120208_0746,1202080746,run_10,Dark Matter,other,S1,4.4,16,closed,21718.9,21718.9,18591,12711,0.4.5,standard,,,,
xe100_120208_1346,1202081346,run_10,Dark Matter,other,S1,4.4,16,closed,16721.7,16721.7,14194,9587,0.4.5,standard,,,,
xe100_120208_1825,1202081825,run_10,Cs137,red,S1,4.4,16,closed,1939.62,1939.6,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120208_1923,1202081923,run_10,Dark Matter,other,S1,4.4,16,closed,21718.9,21718.9,18960,12876,0.4.5,standard,,,,
xe100_120209_0123,1202090123,run_10,Dark Matter,other,S1,4.4,16,closed,21658.9,21658.9,19229,12541,0.4.5,standard,,,,
xe100_120209_0723,1202090723,run_10,Dark Matter,other,S1,4.4,16,closed,21719.6,21719.6,19495,12626,0.4.5,standard,,,,
xe100_120209_1323,1202091323,run_10,Dark Matter,other,S1,4.4,16,closed,20881.9,20881.9,17991,11915,0.4.5,standard,,,,
xe100_120209_1911,1202091911,run_10,Cs137,red,S1,4.4,16,closed,1920.84,1920.8,50000,50000,0.4.5,standard,Check evolution of e-life after air compressor replacement,,,
xe100_120209_2006,1202092006,run_10,Dark Matter,other,S1,4.4,16,closed,71811.8,69984,61881,39504,0.4.5,standard,,,,
xe100_120210_1559,1202101559,run_10,Dark Matter,other,S1,4.4,16,closed,21720.3,21720.3,19949,12364,0.4.5,standard,,,,
xe100_120210_2159,1202102159,run_10,Dark Matter,other,S1,4.4,16,closed,21656.2,21656.2,18618,12017,0.4.5,standard,,,,
xe100_120211_0359,1202110359,run_10,Dark Matter,other,S1,4.4,16,closed,21720.4,21720.4,18754,12087,0.4.5,standard,,,,
xe100_120211_1000,1202111000,run_10,Dark Matter,other,S1,4.4,16,closed,21720.6,21720.6,18304,12022,0.4.5,standard,,,,
xe100_120211_1600,1202111600,run_10,Dark Matter,other,S1,4.4,16,closed,21691,20778.8,18360,11450,0.4.5,standard,,,,
xe100_120211_2200,1202112200,run_10,Dark Matter,other,S1,4.4,16,closed,21719.7,21719.7,18957,12192,0.4.5,standard,,,,
xe100_120212_0401,1202120401,run_10,Dark Matter,other,S1,4.4,16,closed,21720.5,21720.5,20653,12445,0.4.5,standard,,,,
xe100_120212_1001,1202121001,run_10,Dark Matter,other,S1,4.4,16,closed,21720.5,21720.5,21538,12299,0.4.5,standard,,,,
xe100_120212_1728,1202121728,run_10,Dark Matter,other,S1,4.4,16,closed,21692.6,20780.4,20487,11942,0.4.5,standard,,,,
xe100_120212_2328,1202122328,run_10,Dark Matter,other,S1,4.4,16,closed,21720.6,21720.6,22407,12248,0.4.5,standard,,,,
xe100_120213_0528,1202130528,run_10,Dark Matter,other,S1,4.4,16,closed,21720.3,21720.3,22090,12377,0.4.5,standard,,,,
xe100_120213_1128,1202131128,run_10,Dark Matter,other,S1,4.4,16,closed,4737.7,4737.7,4259,2735,0.4.5,standard,,,,
xe100_120213_1249,1202131249,run_10,Cs137,red,S1,4.4,16,closed,1923.69,1923.7,50000,50000,0.4.5,standard,,,,
xe100_120213_1326,1202131326,run_10,LED,other,EXT,4.4,16,closed,1070.33,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120213_1350,1202131350,run_10,Dark Matter,other,S1,4.4,16,closed,25244,25244,21331,14159,0.4.5,standard,,,,
xe100_120213_2050,1202132050,run_10,Th232,around,S1,4.4,16,closed,12858.7,12858.7,500000,500000,0.4.5,standard,,,,
xe100_120214_0057,1202140057,run_10,Th232,around,S1,4.4,16,closed,12896.8,12896.8,500000,500000,0.4.5,standard,,,,
xe100_120214_0510,1202140510,run_10,Th232,around,S1,4.4,16,closed,12975.9,12975.9,500000,500000,0.4.5,standard,,,,
xe100_120214_0928,1202140928,run_10,Th232,around,S1,4.4,16,closed,13028.4,13028.4,500000,500000,0.4.5,standard,,,,
xe100_120214_1523,1202141523,run_10,Dark Matter,other,S1,4.4,16,closed,91551.8,90636.4,79587,51344,0.4.5,standard,,,,
xe100_120215_1651,1202151651,run_10,Background,other,S1,4.4,16,closed,603.405,,534,,0.4.5,,standard trg: 60/51,,,
xe100_120215_1703,1202151703,run_10,Background,other,S1,4.4,16,closed,603.419,,884,,0.4.5,,modified trg: 60/41,,,
xe100_120215_1716,1202151716,run_10,Background,other,S1,4.4,16,closed,10.6041,,2680,,0.4.5,,modified trg: 60/21,,,
xe100_120215_1717,1202151717,run_10,Background,other,S1,4.4,16,closed,603.397,,6347,,0.4.5,,modified trg: 60/31,,,
xe100_120215_1745,1202151745,run_10,Background,other,S1,4.4,16,closed,603.24,,16310,,0.4.5,,modified trg: 60/26,,,
xe100_120215_1759,1202151759,run_10,Background,other,S1,4.4,16,closed,594.647,,156387,,0.4.5,,modified trg: 50/26,,,
xe100_120215_1813,1202151813,run_10,Dark Matter,other,S1,4.4,16,closed,88246.7,88246.7,75660,49891,0.4.5,standard,,,,
xe100_120216_1838,1202161838,run_10,Cs137,red,S1,4.4,16,closed,1910.5,1910.5,50000,50000,0.4.5,standard,,,,
xe100_120216_1917,1202161917,run_10,Co60,red,S1,4.4,16,closed,12050.5,12050.5,500000,500000,0.4.5,standard,,,,
xe100_120216_2331,1202162331,run_10,Co60,red,S1,4.4,16,closed,12170.3,12170.3,500000,500000,0.4.5,standard,,,,
xe100_120217_0349,1202170349,run_10,Co60,red,S1,4.4,16,closed,12252.3,12252.3,500000,500000,0.4.5,standard,,,,
xe100_120217_0811,1202170811,run_10,Co60,red,S1,4.4,16,closed,12260.3,12260.3,500000,500000,0.4.5,standard,,,,
xe100_120217_1340,1202171340,run_10,Dark Matter,other,S1,4.4,16,closed,88094.4,88094.4,77056,49067,0.4.5,standard,,,,
xe100_120218_1401,1202181401,run_10,Dark Matter,other,S1,4.4,16,closed,101359,101359,86317,56423,0.4.5,standard,,,,
xe100_120219_1803,1202191803,run_10,Dark Matter,other,S1,4.4,16,closed,84712.6,83798.9,70323,46066,0.4.5,standard,,,,
xe100_120220_1730,1202201730,run_10,Cs137,red,S1,4.4,16,closed,1962.02,1203.5,50000,31156,0.4.5,standard,,,,
xe100_120220_1844,1202201844,run_10,LED,other,EXT,4.4,16,closed,1020.02,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120220_1912,1202201912,run_10,Th232,around,S1,4.4,16,closed,13079.3,13079.3,500000,500000,0.4.5,standard,,,,
xe100_120220_2327,1202202327,run_10,Th232,around,S1,4.4,16,closed,13218.1,13218.1,500000,500000,0.4.5,standard,,,,
xe100_120221_0348,1202210348,run_10,Th232,around,S1,4.4,16,closed,13235.5,13235.5,500000,500000,0.4.5,standard,,,,
xe100_120221_0806,1202210806,run_10,Th232,around,S1,4.4,16,closed,13151.9,13151.9,500000,500000,0.4.5,standard,,,,
xe100_120221_1457,1202211457,run_10,Dark Matter,other,S1,4.4,16,closed,89198.9,88285.3,73748,48042,0.4.5,standard,,,,
xe100_120222_1537,1202221537,run_10,Dark Matter,other,S1,4.4,16,closed,85602,85602,70604,46470,0.4.5,standard,,,,
xe100_120223_1806,1202231806,run_10,Co60,black,S1,4.4,16,closed,14963.8,14963.8,500000,500000,0.4.5,standard,,,,
xe100_120223_2247,1202232247,run_10,Co60,black,S1,4.4,16,closed,14961.8,14961.8,500000,500000,0.4.5,standard,,,,
xe100_120224_0326,1202240326,run_10,Co60,black,S1,4.4,16,closed,14994.7,14994.7,500000,500000,0.4.5,standard,,,,
xe100_120224_0805,1202240805,run_10,Co60,black,S1,4.4,16,closed,15018.8,15018.8,500000,500000,0.4.5,standard,,,,
xe100_120224_1656,1202241656,run_10,Dark Matter,other,S1,4.4,16,closed,100103,99190.2,81098,54120,0.4.5,standard,,,,
xe100_120225_2036,1202252036,run_10,Dark Matter,other,S1,4.4,16,closed,86010.6,84566.7,70909,46222,0.4.5,standard,,,,
xe100_120226_2023,1202262023,run_10,Dark Matter,other,S1,4.4,16,closed,68273.4,67359.8,57060,36996,0.4.5,standard,,,,
xe100_120227_1526,1202271526,run_10,LED,other,EXT,4.4,16,closed,1035.96,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120227_1547,1202271547,run_10,Cs137,red,S1,4.4,16,closed,1953.16,1953.2,50000,50000,0.4.5,standard,,,,
xe100_120227_1647,1202271647,run_10,Th232,around,S1,4.4,16,closed,13879.4,13879.4,500000,500000,0.4.5,standard,,,,
xe100_120227_2113,1202272113,run_10,Th232,around,S1,4.4,16,closed,13726.8,13726.8,500000,500000,0.4.5,standard,,,,
xe100_120228_0136,1202280136,run_10,Th232,around,S1,4.4,16,closed,13508.5,13508.5,500000,500000,0.4.5,standard,,,,
xe100_120228_0556,1202280556,run_10,Th232,around,S1,4.4,16,closed,13453.6,13453.6,500000,500000,0.4.5,standard,,,,
xe100_120228_1440,1202281440,run_10,Dark Matter,other,S1,4.4,16,closed,91870.1,91870.1,75515,50757,0.4.5,standard,,,,
xe100_120229_1724,1202291724,run_10,Dark Matter,other,S1,4.4,16,closed,87538,87538,72925,48380,0.4.5,standard,,,,
xe100_120301_1823,1203011823,run_10,Co60,white,S1,4.4,16,closed,13310.7,13310.7,500000,500000,0.4.5,standard,,,,
xe100_120301_2240,1203012240,run_10,Co60,white,S1,4.4,16,closed,13385.1,13385.1,500000,500000,0.4.5,standard,,,,
xe100_120302_0305,1203020305,run_10,Co60,white,S1,4.4,16,closed,13375.3,13375.3,500000,500000,0.4.5,standard,,,,
xe100_120302_0730,1203020730,run_10,Co60,white,S1,4.4,16,closed,13799.8,13799.8,500000,500000,0.4.5,standard,,,,
xe100_120302_1220,1203021220,run_10,Background,other,EXT,4.4,16,closed,40.6362,40.6,4039,4039,0.4.5,,external trigger: 100 Hz,,,
xe100_120302_1221,1203021221,run_10,Background,other,EXT,4.4,16,closed,0.774631,0.8,758,758,0.4.5,,external trigger: 1000 Hz,,,
xe100_120302_1222,1203021222,run_10,Background,other,EXT,4.4,16,closed,10.9558,11,5430,5430,0.4.5,,external trigger: 500 Hz,,,
xe100_120302_1234,1203021234,run_10,Background,other,EXT,4.4,16,closed,7.34602,7.3,730,730,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120302_1235,1203021235,run_10,Background,other,EXT,4.4,16,closed,414.015,414,41086,41086,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120302_1243,1203021243,run_10,Background,other,EXT,4.4,16,closed,188.72,188.7,18752,18752,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120302_1247,1203021247,run_10,Background,other,EXT,4.4,16,closed,151.954,152,15069,15069,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120302_1250,1203021250,run_10,Background,other,EXT,4.4,16,closed,178.234,178.2,17689,17689,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120302_1307,1203021307,run_10,Dark Matter,other,S1,4.4,16,closed,72177,71263.4,59424,39218,0.4.5,standard,,,,
xe100_120303_0906,1203030906,run_10,Dark Matter,other,S1,4.4,16,closed,103683,102766,87940,56890,0.4.5,standard,,,,
xe100_120304_1347,1203041347,run_10,Dark Matter,other,S1,4.4,16,closed,95211.8,94272.8,79196,52134,0.4.5,standard,,,,
xe100_120305_1610,1203051610,run_10,LED,other,EXT,4.4,16,closed,1038.84,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120305_1651,1203051651,run_10,Cs137,red,S1,4.4,16,closed,1945.26,1945.3,50000,50000,0.4.5,standard,,,,
xe100_120305_1759,1203051759,run_10,Background,other,EXT,4.4,16,closed,250.551,250.6,24902,24902,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120305_1806,1203051806,run_10,Background,other,EXT,4.4,16,closed,37.2772,37.3,3706,3706,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120305_1807,1203051807,run_10,Background,other,EXT,4.4,16,closed,177.157,177.2,17691,17691,0.4.5,,"external trigger: 100 Hz, increased window",,,
xe100_120305_1818,1203051818,run_10,Th232,around,S1,4.4,16,closed,13524.2,13524.2,500000,500000,0.4.5,standard,,,,
xe100_120305_2237,1203052237,run_10,Th232,around,S1,4.4,16,closed,13564.8,13564.8,500000,500000,0.4.5,standard,,,,
xe100_120306_0254,1203060254,run_10,Th232,around,S1,4.4,16,closed,13596.5,13596.5,500000,500000,0.4.5,standard,,,,
xe100_120306_0716,1203060716,run_10,Th232,around,S1,4.4,16,closed,11141.4,11141.4,409421,409421,0.4.5,standard,,,,
xe100_120306_1127,1203061127,run_10,Background,other,EXT,4.4,16,closed,2.66634,2.7,268,268,0.4.5,,external trigger: 500 Hz,,,
xe100_120306_1130,1203061130,run_10,Background,other,EXT,4.4,16,closed,8.12482,8.1,808,808,0.4.5,,external trigger: 100 Hz,,,
xe100_120306_1131,1203061131,run_10,Background,other,EXT,4.4,16,closed,8.73832,8.7,869,869,0.4.5,,"external trigger: 100 Hz, xtra chnls disabled",,,
xe100_120306_1132,1203061132,run_10,Background,other,EXT,4.4,16,closed,199.669,199.7,19832,19832,0.4.5,,"external trigger: 100 Hz, xtra chnls disabled",,,
xe100_120306_1136,1203061136,run_10,Background,other,EXT,4.4,16,closed,112.148,112.1,11233,11233,0.4.5,,"external trigger: 100 Hz, xtra chnls disabled",,,
xe100_120306_1139,1203061139,run_10,Background,other,EXT,4.4,16,closed,103.1,103.1,10242,10242,0.4.5,,"external trigger: 100 Hz, xtra chnls disabled",,,
xe100_120306_1142,1203061142,run_10,Background,other,EXT,4.4,16,closed,90.9722,91,9037,9037,0.4.5,,"external trigger: 100 Hz, xtra chnls disabled",,,
xe100_120306_1148,1203061148,run_10,Background,other,EXT,4.4,16,closed,3.80027,3.8,1607,1607,0.4.5,,"external trigger: 500 Hz, xtra chnls disabled",,,
xe100_120306_1149,1203061149,run_10,Background,other,EXT,4.4,16,closed,92.7565,92.8,45829,45829,0.4.5,,"external trigger: 500 Hz, xtra chnls disabled",,,
xe100_120306_1211,1203061211,run_10,Background,other,EXT,4.4,16,closed,2.85303,,0,,,,"external trigger: 200 Hz, xtra chnls disabled",,,
xe100_120306_1212,1203061212,run_10,Background,other,EXT,4.4,16,closed,3.89304,,6,,,,"external trigger: 200 Hz, xtra chnls disabled",,,
xe100_120306_1214,1203061214,run_10,Background,other,EXT,4.4,16,closed,0.091794,,0,,,,"external trigger: 200 Hz, xtra chnls disabled",,,
xe100_120306_1222,1203061222,run_10,Background,other,EXT,4.4,16,closed,140.153,140.2,28558,28558,0.4.5,,"external trigger: 200 Hz, xtra chnls disabled",,,
xe100_120306_1225,1203061225,run_10,Background,other,EXT,4.4,16,closed,88.0016,88,17940,17940,0.4.5,,"external trigger: 200 Hz, xtra chnls disabled",,,
xe100_120306_1230,1203061230,run_10,Background,other,EXT,4.4,16,closed,143.246,143.2,33307,33307,0.4.5,,"external trigger: 250 Hz, xtra chnls disabled",,,
xe100_120306_1233,1203061233,run_10,Background,other,EXT,4.4,16,closed,75.8743,75.9,17628,17628,0.4.5,,"external trigger: 250 Hz, xtra chnls disabled",,,
xe100_120306_1248,1203061248,run_10,Background,other,S1,4.4,16,closed,14.1835,,10,,,,"modified trigger, lower thresh 50/51",,,
xe100_120306_1249,1203061249,run_10,Background,other,S1,4.4,16,closed,2.21496,2.2,284,284,0.4.5,,"modified trigger, lower thresh 30/51",,,
xe100_120306_1250,1203061250,run_10,Background,other,S1,4.4,16,closed,50.8041,50.8,1385,1385,0.4.5,,"modified trigger, lower thresh 40/51",,,
xe100_120306_1253,1203061253,run_10,Background,other,S1,4.4,16,closed,266.589,266.6,416,416,0.4.5,,"modified trigger, lower thresh 45/51",,,
xe100_120306_1258,1203061258,run_10,Background,other,S1,4.4,16,closed,5.5481,5.5,318,318,0.4.5,,"modified trigger, lower thresh 35/51",,,
xe100_120306_1259,1203061259,run_10,Background,other,S1,4.4,16,closed,26.7017,26.7,1206,1206,0.4.5,,"modified trigger, lower thresh 38/51",,,
xe100_120306_1302,1203061302,run_10,Background,other,S1,4.4,16,closed,218.985,219,6872,6872,0.4.5,,"modified trigger, lower thresh 40/51 (again)",,,
xe100_120306_1306,1203061306,run_10,Background,other,S1,4.4,16,closed,125.62,125.6,19092,19092,0.4.5,,"modified trigger, lower thresh 35/51 (again)",,,
xe100_120306_1309,1203061309,run_10,Background,other,S1,4.4,16,closed,99.5754,99.6,37196,37196,0.4.5,,"modified trigger, lower thresh 30/51 (again)",,,
xe100_120306_1313,1203061313,run_10,Dark Matter,other,S1,4.4,16,closed,9842,9842,7874,5349,0.4.5,standard,,,,
xe100_120306_1618,1203061618,run_10,Dark Matter,other,S1,4.4,16,closed,85866,85866,68822,47007,0.4.5,standard,,,,
xe100_120307_1604,1203071604,run_10,Dark Matter,other,S1,4.4,16,closed,14698.7,14698.7,11983,8119,0.4.5,standard,,,,
xe100_120307_2105,1203072105,run_10,Dark Matter,other,S1,4.4,16,closed,79823.2,79823.2,64733,43573,0.4.5,standard,,,,
xe100_120308_1924,1203081924,run_10,Dark Matter,other,S1,4.4,16,closed,84449.5,83528.8,71291,45525,0.4.5,standard,,,,
xe100_120309_1847,1203091847,run_10,Background,other,S1,4.4,16,closed,19756.5,19756.5,7052424,7052424,0.4.5,,low threshold trigger 35/51,,,
xe100_120310_0055,1203100055,run_10,Background,other,S1,4.4,16,closed,28211.9,,7892481,,,,low threshold trigger 35/51,,,
xe100_120310_0900,1203100900,run_10,Background,other,S1,4.4,16,closed,21869,,6607007,,,,low threshold trigger 35/51,,,
xe100_120310_1518,1203101518,run_10,Background,other,S1,4.4,16,closed,15169.8,,5484960,,,,low threshold trigger 35/51,,,
xe100_120310_2019,1203102019,run_10,Background,other,S1,4.4,16,closed,14198.4,14198.4,4284013,4284013,0.4.5,,low threshold trigger 35/51,,,
xe100_120311_0023,1203110023,run_10,Background,other,S1,4.4,16,closed,24539,,6617700,,,,low threshold trigger 35/51,,,
xe100_120311_0752,1203110752,run_10,Background,other,S1,4.4,16,closed,23195.8,,6132039,,,,low threshold trigger 35/51,,,
xe100_120311_1447,1203111447,run_10,Background,other,S1,4.4,16,closed,14017.9,14017.9,4309002,4309002,0.4.5,,low threshold trigger 35/51,,,
xe100_120311_2012,1203112012,run_10,Background,other,S1,4.4,16,closed,16775.5,,5811457,,,,low threshold trigger 35/51,,,
xe100_120312_0122,1203120122,run_10,Background,other,S1,4.4,16,closed,22106.2,,7885829,,,,low threshold trigger 35/51,,,
xe100_120312_0831,1203120831,run_10,Background,other,S1,4.4,16,closed,16876,,6097846,,,,low threshold trigger 35/51,,,
xe100_120312_1401,1203121401,run_10,Background,other,S1,4.4,16,closed,13607.9,,5009238,,,,low threshold trigger 35/51,,,
xe100_120312_1826,1203121826,run_10,LED,other,EXT,4.4,16,closed,1100.95,,100000,,,,"F1 4.65V, F2 4.8, width 4us.",,,
xe100_120312_1851,1203121851,run_10,Cs137,red,S1,4.4,16,closed,1973.31,1973.3,50000,50000,0.4.5,standard,,,,
xe100_120312_1953,1203121953,run_10,Th232,around,S1,4.4,16,closed,14023.4,14023.4,500000,500000,0.4.5,standard,,,,
xe100_120313_0020,1203130020,run_10,Th232,around,S1,4.4,16,closed,14043.3,14043.3,500000,500000,0.4.5,standard,,,,
xe100_120313_0452,1203130452,run_10,Th232,around,S1,4.4,16,closed,14087.8,14087.8,500000,500000,0.4.5,standard,,,,
xe100_120313_0921,1203130921,run_10,Th232,around,S1,4.4,16,closed,742.921,742.9,26117,26117,0.4.5,standard,,,,
xe100_120313_1115,1203131115,run_10,Dark Matter,other,S1,4.4,16,closed,97715.2,97715.2,79709,53813,0.4.5,standard,,,,
xe100_120314_1423,1203141423,run_10,Dark Matter,other,S1,4.4,16,closed,76485.2,75571.6,65303,41910,0.4.5,standard,,,,
