Name,Number,Source,Position,Trigger,Anode,Cathode,Shield,Livetime,Corrected Livetime,Events,Corrected Events,Processed,Category,Comment
xe100_151115_1835,1511151835,Cs137,red,S1,4.4,12,closed,1676.14,1676.1,100000,100000,0.4.5,,"After Amplifier test (channels: 114,115,116,117,118,119,120,121)"
xe100_151115_1938,1511151938,Background,other,S1,4.4,12,closed,59343.5,59343.5,115140,115140,0.4.5,,Veto PMTs off
xe100_151116_1217,1511161217,Background,other,S1,4.4,12,closed,21763.1,21763.1,41192,41192,0.4.5,,Veto PMTs off
xe100_151116_1831,1511161831,Rn220,other,S1,4.4,12,closed,5208.45,5208.4,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151117_0011,1511170011,Rn220,other,S1,4.4,12,closed,8468.76,8468.8,586282,586282,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151117_1448,1511171448,Rn220,other,S1,4.4,12,closed,1101.83,1101.8,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151117_1716,1511171716,Rn220,other,S1,4.4,12,closed,1054.55,1054.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151117_1942,1511171942,Rn220,other,S1,4.4,12,closed,1031.45,1031.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151117_2207,1511172207,Rn220,other,S1,4.4,12,closed,1015.12,1015.1,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_0033,1511180033,Rn220,other,S1,4.4,12,closed,986.876,986.9,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_0258,1511180258,Rn220,other,S1,4.4,12,closed,982.025,982,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_0522,1511180522,Rn220,other,S1,4.4,12,closed,964.209,964.2,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_0746,1511180746,Rn220,other,S1,4.4,12,closed,955.124,955.1,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_1051,1511181051,Rn220,other,S1,4.4,12,closed,1058.75,1058.8,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_1306,1511181306,Rn220,other,S1,4.4,12,closed,1210.57,1210.6,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_1523,1511181523,Rn220,other,S1,4.4,12,closed,1389.77,1389.8,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_1739,1511181739,Rn220,other,S1,4.4,12,closed,1599.47,1599.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_1957,1511181957,Rn220,other,S1,4.4,12,closed,1860.49,1860.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151118_2215,1511182215,Rn220,other,S1,4.4,12,closed,2134.21,2134.2,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_0034,1511190034,Rn220,other,S1,4.4,12,closed,2451.4,2451.4,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_0254,1511190254,Rn220,other,S1,4.4,12,closed,2790.85,2790.8,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_0513,1511190513,Rn220,other,S1,4.4,12,closed,3209.72,3209.7,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_0734,1511190734,Rn220,other,S1,4.4,12,closed,3573.34,3573.3,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_0951,1511190951,Rn220,other,S1,4.4,12,closed,3988.12,3988.1,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_1206,1511191206,Rn220,other,S1,4.4,12,closed,4491.05,4491.1,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_1429,1511191429,Rn220,other,S1,4.4,12,closed,5013.24,5013.2,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_1643,1511191643,Rn220,other,S1,4.4,12,closed,5652.59,5652.6,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_1903,1511191903,Rn220,other,S1,4.4,12,closed,2560.19,2560.2,41949,42000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_2003,1511192003,Rn220,other,S1,4.4,12,closed,6572.42,6572.4,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151119_2227,1511192227,Rn220,other,S1,4.4,12,closed,7385.01,7385,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_0057,1511200057,Rn220,other,S1,4.4,12,closed,8430.32,8430.3,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_0337,1511200337,Rn220,other,S1,4.4,12,closed,9766.37,9766.4,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_0635,1511200635,Rn220,other,S1,4.4,12,closed,11320.4,11320.4,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_0956,1511200956,Rn220,other,S1,4.4,12,closed,13641.9,13641.9,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_1353,1511201353,Rn220,other,S1,4.4,12,closed,16688.1,16688.1,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_1838,1511201838,Rn220,other,S1,4.4,12,closed,9978.12,9978.1,50507,50507,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151120_2127,1511202127,Rn220,other,S1,4.4,12,closed,24038.6,24038.6,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151121_0412,1511210412,Rn220,other,S1,4.4,12,closed,31761.5,31761.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151121_1304,1511211304,Rn220,other,S1,4.4,12,closed,41235.9,41235.9,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151122_0033,1511220033,Rn220,other,S1,4.4,12,closed,50736.8,50736.8,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151122_1439,1511221439,Rn220,other,S1,4.4,12,closed,56922.5,56922.5,100000,100000,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151123_0629,1511230629,Rn220,other,S1,4.4,12,closed,26697.2,26697.2,44441,44441,0.4.5,,Rn220 40 KBq - veto PMTs OFF
xe100_151123_1403,1511231403,Cs137,red,S1,4.4,12,closed,2021.58,2021.6,100000,100000,0.4.5,,
xe100_151123_1445,1511231445,LED,other,EXT,4.4,12,closed,1000.46,,100000,,,,
xe100_151123_1517,1511231517,Background,other,S1,4.4,12,closed,74192.1,74192.1,124055,124055,0.4.5,,Veto PMTs off
xe100_151124_1154,1511241154,Background,other,S1,4.4,12,closed,12728.8,12728.8,20431,20431,0.4.5,,Veto PMTs off
xe100_151124_1531,1511241531,Tritium,other,S1,4.4,12,closed,3459.45,3459.4,13658,13658,0.4.5,,Veto PMTs off; Tritium run
xe100_151124_1629,1511241629,Tritium,other,S1,4.4,12,closed,1797.08,1797.1,20543,20543,0.4.5,,Veto PMTs off; Tritium run
xe100_151124_1704,1511241704,Cs137,red,S1,4.4,12,closed,1730.66,1730.7,100000,100000,0.4.5,,Tritium inside
xe100_151124_1741,1511241741,Tritium,other,S1,4.4,12,closed,8667.77,8667.8,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151124_2006,1511242006,Tritium,other,S1,4.4,12,closed,8817.28,8817.3,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151124_2234,1511242234,Tritium,other,S1,4.4,12,closed,8971.5,8971.5,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_0104,1511250104,Tritium,other,S1,4.4,12,closed,9142.58,9142.6,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_0337,1511250337,Tritium,other,S1,4.4,12,closed,9312.9,9312.9,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_0613,1511250613,Tritium,other,S1,4.4,12,closed,9541.47,9541.5,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_0853,1511250853,Tritium,other,S1,4.4,12,closed,9545.18,9545.2,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_1133,1511251133,Tritium,other,S1,4.4,12,closed,9822.33,9822.3,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_1417,1511251417,Tritium,other,S1,4.4,12,closed,9991.52,9991.5,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_1704,1511251704,Tritium,other,S1,4.4,12,closed,10192.7,10192.7,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_1955,1511251955,Tritium,other,S1,4.4,12,closed,10377.9,10377.9,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151125_2249,1511252249,Tritium,other,S1,4.4,12,closed,10678.2,10678.2,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_0147,1511260147,Tritium,other,S1,4.4,12,closed,10887.7,10887.7,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_0449,1511260449,Tritium,other,S1,4.4,12,closed,11036.1,11036.1,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_0754,1511260754,Tritium,other,S1,4.4,12,closed,11327.1,11327.1,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_1103,1511261103,Tritium,other,S1,4.4,12,closed,11605.9,11605.9,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_1416,1511261416,Tritium,other,S1,4.4,12,closed,1429.93,1429.9,12213,12213,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_1447,1511261447,Cs137,red,S1,4.4,12,closed,1843.65,1843.7,100000,100000,0.4.5,,Tritium inside
xe100_151126_1526,1511261526,Tritium,other,S1,4.4,12,closed,11975.5,11975.5,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_1846,1511261846,Tritium,other,S1,4.4,12,closed,12086.7,12086.7,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151126_2208,1511262208,Tritium,other,S1,4.4,12,closed,12419.8,12419.8,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151127_0136,1511270136,Tritium,other,S1,4.4,12,closed,12642.4,12642.4,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151127_0507,1511270507,Tritium,other,S1,4.4,12,closed,13010.6,13010.6,100000,100000,0.4.5,,Veto PMTs off; Tritium run
xe100_151127_0844,1511270844,Tritium,other,S1,4.4,12,closed,3854.51,3854.5,29086,29086,0.4.5,,Veto PMTs off; Tritium run
xe100_151127_0955,1511270955,Cs137,red,S1,4.4,12,closed,1924.01,1924,100000,100000,0.4.5,,Tritium inside
xe100_151127_1656,1511271656,Cs137,red,S1,4.4,12,closed,1538.67,1538.7,100000,100000,0.4.5,,Tritium inside
xe100_151127_1927,1511271927,Cs137,red,S1,4.4,3,closed,3444.92,3444.9,100000,100000,0.4.5,,Tritium inside; cathode at 3.0 kV
xe100_151127_2103,1511272103,Cs137,red,S1,4.4,3,closed,3744.29,3744.3,100000,100000,0.4.5,,Tritium inside; cathode at 3.0 kV;custom size:600us
xe100_151127_2225,1511272225,Tritium,other,S1,4.4,3,closed,41274,41274,100000,100000,0.4.5,,Veto PMTs off; Tritium run; cathode 3.0 kV
xe100_151128_0950,1511280950,Tritium,other,S1,4.4,3,closed,23090.8,,52897,,,,Veto PMTs off; Tritium run; cathode 3.0 kV
xe100_151128_1619,1511281619,Cs137,red,S1,4.4,3,closed,3759.12,3759.1,100000,100000,0.4.5,,Tritium inside; cathode at 3.0 kV;custom size:600us
xe100_151128_1739,1511281739,Cs137,red,S1,4.4,6,closed,3765.6,3765.6,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV;custom size:600us
xe100_151128_1906,1511281906,Tritium,other,S1,4.4,6,closed,44106.9,44106.9,100000,100000,0.4.5,,Veto PMTs off; Tritium run; cathode 6.0 kV
xe100_151129_0719,1511290719,Tritium,other,S1,4.4,6,closed,28304.7,28304.7,63491,63491,0.4.5,,Veto PMTs off; Tritium run; cathode 6.0 kV
xe100_151129_1513,1511291513,Cs137,red,S1,4.4,6,closed,3716.85,3716.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV;custom size:600us
xe100_151129_1627,1511291627,Cs137,red,S1,4.4,9,closed,3660.93,3660.9,100000,100000,0.4.5,,Tritium inside; cathode at 9.0 kV
xe100_151130_1016,1511301016,Cs137,red,S1,4.4,9,closed,3429.64,3429.6,100000,100000,0.4.5,,Tritium inside; cathode at 9.0 kV
xe100_151130_1428,1511301428,Cs137,red,S1,4.4,6,closed,3900.8,3900.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151201_1434,1512011434,Cs137,red,S1,4.4,6,closed,3925.09,3925.1,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151201_1603,1512011603,LED,other,EXT,4.4,6,closed,1000.45,,100000,,,,
xe100_151202_1407,1512021407,Cs137,red,S1,4.4,6,closed,3951.69,3951.7,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151203_1400,1512031400,Cs137,red,S1,4.4,6,closed,3984.49,3984.5,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151203_1528,1512031528,Background,other,S1,4.4,6,closed,84911.8,84911.8,105095,105095,0.4.5,,Veto PMTs off
xe100_151204_1459,1512041459,Cs137,red,S1,4.4,6,closed,3904.73,3904.7,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151205_1107,1512051107,Cs137,red,S1,4.4,6,closed,3920.92,3920.9,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151205_1356,1512051356,Background,other,S1,4.4,6,closed,84471,84471,99557,99557,0.4.5,,Veto PMTs off
xe100_151206_1317,1512061317,Cs137,red,S1,4.4,6,closed,3840.69,3840.7,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151206_1459,1512061459,Background,other,S1,4.4,6,closed,73027.7,73027.7,84879,84879,0.4.5,,Veto PMTs off
xe100_151207_1111,1512071111,Cs137,red,S1,4.4,6,closed,3919.31,3919.3,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151207_1552,1512071552,Background,other,S1,4.4,6,closed,71028.1,,78450,,0.4.5,,Veto PMTs off
xe100_151208_1140,1512081140,Cs137,red,S1,4.4,6,closed,3926.42,3926.4,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151208_1253,1512081253,Background,other,S1,4.4,6,closed,93696.1,93696.1,106303,106303,0.4.5,,Veto PMTs off
xe100_151209_1454,1512091454,Cs137,red,S1,4.4,6,closed,3915.97,3916,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151209_1826,1512091826,Background,other,S1,4.4,6,closed,61141,61141,68526,68526,0.4.5,,Veto PMTs off
xe100_151210_1122,1512101122,Cs137,red,S1,4.4,6,closed,3894.83,3894.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151210_1540,1512101540,Background,other,S1,4.4,6,closed,91219.9,91219.9,102136,102136,0.4.5,,Veto PMTs off
xe100_151211_1655,1512111655,Cs137,red,S1,4.4,6,closed,3939.36,3939.4,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151211_2252,1512112252,Background,other,S1,4.4,6,closed,61030.5,61030.5,69545,69545,0.4.5,,Veto PMTs off
xe100_151212_1557,1512121557,Cs137,red,S1,4.4,6,closed,3873.78,3873.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151212_1824,1512121824,Background,other,S1,4.4,6,closed,59106.3,59106.3,64132,64132,0.4.5,,Veto PMTs off
xe100_151213_1054,1512131054,LED,other,EXT,4.4,6,closed,1000.37,,100000,,,,
xe100_151213_1153,1512131153,Cs137,red,S1,4.4,6,closed,3888.98,3889,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151213_1640,1512131640,Background,other,S1,4.4,6,closed,86321.6,86321.6,93750,93750,0.4.5,,Veto PMTs off
xe100_151214_1637,1512141637,Cs137,red,S1,4.4,6,closed,3899.66,3899.7,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151214_2208,1512142208,Background,other,S1,4.4,6,closed,44657.1,44657.1,48683,48683,0.4.5,,Veto PMTs off
xe100_151215_1038,1512151038,Cs137,red,S1,4.4,6,closed,3851.97,3852,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151215_1227,1512151227,Background,other,S1,4.4,6,closed,97163.7,97163.7,106626,106626,0.4.5,,Veto PMTs off
xe100_151216_1546,1512161546,Background,other,S1,4.4,6,closed,7.47515,,9,,,,Veto PMTs off
xe100_151216_1629,1512161629,Cs137,red,S1,4.4,6,closed,3800.42,3800.4,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151216_1743,1512161743,Background,other,S1,4.4,6,closed,60944.2,60944.2,68351,68351,0.4.5,,Veto PMTs off
xe100_151217_1037,1512171037,Cs137,red,S1,4.4,6,closed,3786.13,3786.1,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151217_1146,1512171146,Background,other,S1,4.4,6,closed,80422.9,80422.9,90190,90190,0.4.5,,Veto PMTs off
xe100_151218_1003,1512181003,Cs137,red,S1,4.4,6,closed,3730.58,3730.6,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151218_1119,1512181119,Background,other,S1,4.4,6,closed,86484.4,86484.4,96642,96642,0.4.5,,Veto PMTs off
xe100_151219_1120,1512191120,Cs137,red,S1,4.4,6,closed,3549.31,3549.3,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151219_1233,1512191233,Background,other,S1,4.4,6,closed,165188,163387,190640,188323,0.4.5,,Veto PMTs off
xe100_151221_1015,1512211015,Cs137,red,S1,4.4,6,closed,3556.61,3556.6,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151221_1128,1512211128,Background,other,S1,4.4,6,closed,104420,104420,121555,121555,0.4.5,,Veto PMTs off
xe100_151222_1637,1512221637,LED,other,EXT,4.4,6,closed,1001.12,,100000,,,,"F1=4.55, F2=4.85"
xe100_151222_1713,1512221713,LED,other,EXT,4.4,6,closed,999.64,,100000,,,,"F1=4.60, F2=4.80"
xe100_151222_1734,1512221734,Background,other,S1,4.4,6,closed,74985.5,74985.5,86687,86687,0.4.5,,Veto PMTs off
xe100_151223_1422,1512231422,Cs137,red,S1,4.4,6,closed,3611.83,3611.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151223_1554,1512231554,Background,other,S1,4.4,6,closed,89599.7,89599.7,105122,105122,0.4.5,,Veto PMTs off
xe100_151224_1641,1512241641,Background,other,S1,4.4,6,closed,90343.9,90343.9,108337,108337,0.4.5,,Veto PMTs off
xe100_151225_1745,1512251745,Cs137,red,S1,4.4,6,closed,368.96,,38202,,,,To be discarded
xe100_151225_1759,1512251759,Cs137,red,S1,4.4,6,closed,3299.15,3299.2,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151225_1918,1512251918,Background,other,S1,4.4,6,closed,155639,154936,83297,82380,0.4.5,,Veto PMTs off
xe100_151227_1420,1512271420,Cs137,red,S1,4.4,6,closed,639.846,,12881,,,,"PMTs and anode off, to be discarded"
xe100_151227_1455,1512271455,Cs137,red,S1,4.4,6,closed,4298.33,4298.3,100000,100000,0.4.5,,"Anode off, to be discarded"
xe100_151227_1610,1512271610,Cs137,red,S1,4.4,6,closed,0.047711,,0,,0.4.5,,To be discarded
xe100_151227_1611,1512271611,Background,other,S1,4.4,6,closed,89674.7,,76820,,,,"Anode off, to be discarded"
xe100_151228_1701,1512281701,Cs137,red,S1,4.4,6,closed,3210.84,3210.8,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151228_1759,1512281759,Background,other,S1,4.4,6,closed,85568.5,85568.5,103721,103721,0.4.5,,Veto PMTs off
xe100_151229_1739,1512291739,Background,other,S1,4.4,6,closed,72929.1,72929.1,88213,88213,0.4.5,,Veto PMTs off
xe100_151230_1352,1512301352,Cs137,red,S1,4.4,6,closed,3179.68,3179.7,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151230_1449,1512301449,Background,other,S1,4.4,6,closed,86301.7,86301.7,104854,104854,0.4.5,,Veto PMTs off
xe100_151231_1443,1512311443,Cs137,red,S1,4.4,6,closed,3099.22,3099.2,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_151231_1538,1512311538,Background,other,S1,4.4,6,closed,92177,92177,116542,116542,0.4.5,,Veto PMTs off
xe100_160101_1710,1601011710,Background,other,S1,4.4,6,closed,62299.4,,79166,,,,Veto PMTs off
xe100_160102_1025,1601021025,Cs137,red,S1,4.4,6,closed,2849.13,2849.1,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160102_1141,1601021141,Background,other,S1,4.4,6,closed,96179.6,96179.6,123732,123732,0.4.5,,Veto PMTs off
xe100_160103_1418,1601031418,LED,other,EXT,4.4,6,closed,999.737,,100000,,,,Pulser most probably off
xe100_160103_1510,1601031510,Cs137,red,S1,4.4,6,closed,2616.09,2616.1,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160103_1637,1601031637,Background,other,S1,4.4,6,closed,65575.9,65575.9,88986,88986,0.4.5,,Veto PMTs off
xe100_160104_1045,1601041045,Background,other,S1,4.4,6,closed,7.01575,,14,,,,To be discarded
xe100_160104_1046,1601041046,Background,other,S1,4.4,6,closed,20331.2,20331.2,25662,25662,0.4.5,,Veto PMTs off
xe100_160104_1624,1601041624,LED,other,EXT,4.4,6,closed,1000.44,,100000,,,,"F1=4.60, F2=4.85"
xe100_160104_1649,1601041649,Background,other,S1,4.4,6,closed,253890,253890,301683,301683,0.4.5,,"Veto PMTs off, EL inserted is far off!"
xe100_160107_1556,1601071556,Background,other,S1,4.4,6,closed,80435.4,80435.4,91048,91048,0.4.5,,Veto PMTs off
xe100_160108_1422,1601081422,Cs137,red,S1,4.4,6,closed,3480.18,3480.2,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160108_1552,1601081552,Background,other,S1,4.4,6,closed,78688.5,78688.5,85698,85698,0.4.5,,Veto PMTs off
xe100_160109_1340,1601091340,Cs137,red,S1,4.4,6,closed,3451.14,3451.1,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160109_1458,1601091458,Background,other,S1,4.4,6,closed,161587,161587,189677,189677,0.4.5,,"Veto PMTs off, EL inserted is far off!"
xe100_160111_1146,1601111146,Cs137,red,S1,4.4,6,closed,3545.31,3545.3,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160111_1314,1601111314,LED,other,EXT,4.4,6,closed,1000.01,,100000,,,,"F1=4.60, F2=4.85"
xe100_160111_1333,1601111333,Background,other,S1,4.4,6,closed,40.6895,,50,,0.4.5,,"To be discarded, processed only by accident"
xe100_160111_1334,1601111334,Background,other,S1,4.4,6,closed,86429.8,86429.8,107818,107818,0.4.5,,"Veto PMTs off, EL inserted is far off!"
xe100_160112_1355,1601121355,Background,other,S1,4.4,6,closed,1665.99,1666,17975,17975,0.4.5,,Small dataset with a hot spot (started already in the previous bg file)
xe100_160112_1446,1601121446,Cs137,red,S1,4.4,6,closed,3513.44,3513.4,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160112_1603,1601121603,LED,other,EXT,4.4,6,closed,1000.62,,100000,,,,"F1=4.60, F2=4.85"
xe100_160112_1622,1601121622,Background,other,S1,4.4,6,closed,7.64117,,9,,,,To be discarded
xe100_160112_1623,1601121623,Background,other,S1,4.4,6,closed,92543.3,92543.3,105171,105000,0.4.5,,Veto PMTs off
xe100_160113_1803,1601131803,Cs137,red,S1,4.4,6,closed,3614.86,,100000,,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160113_1920,1601131920,Background,other,S1,4.4,6,closed,66590.3,66590.3,113848,113848,0.4.5,,Veto PMTs off
xe100_160114_1350,1601141350,Background,other,S1,4.4,6,closed,76973.6,76973.6,682294,682294,0.4.5,,"Veto PMTs off, EL inserted is far off! High DAQ rate because of unknown reason."
xe100_160115_1118,1601151118,Cs137,red,S1,4.4,6,closed,2827.53,2827.5,100000,100000,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160115_1230,1601151230,LED,other,EXT,4.4,6,closed,1000.84,,100000,,,,"F1=4.50, F2=4.85"
xe100_160115_1251,1601151251,Background,other,S1,4.4,6,closed,20476.3,20476.3,688835,688835,0.4.5,,Veto PMTs off
xe100_160115_1834,1601151834,Background,other,S1,4.4,6,closed,,,0,,,,Veto PMTs off
xe100_160116_1530,1601161530,Cs137,red,S1,4.4,6,closed,2839.43,,100000,,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160116_1728,1601161728,LED,other,EXT,4.4,6,closed,999.365,,100000,,,,"F1=4.50, F2=4.85"
xe100_160116_1751,1601161751,Background,other,S1,4.4,6,closed,58177.2,58177.2,1976428,1976428,0.4.5,,Veto PMTs off
xe100_160117_1002,1601171002,Background,other,S1,4.4,6,closed,482.684,,27381,,,,Veto PMTs off
xe100_160118_1118,1601181118,Cs137,red,S1,4.4,6,closed,2354.54,,100000,,0.4.5,,Tritium inside; cathode at 6.0 kV
xe100_160118_1203,1601181203,Background,other,S1,4.4,6,closed,104.302,,40195,,,,Veto PMTs off
xe100_160118_1214,1601181214,LED,other,EXT,4.4,6,closed,1000.48,,100000,,,,"F1=4.50, F2=4.85"
xe100_160118_1235,1601181235,Background,other,S1,4.4,6,closed,1503.26,,17311,,,,Veto PMTs off
xe100_160119_1218,1601191218,LED,other,EXT,4.4,6,closed,999.38,,100000,,,,"F1=4.50, F2=4.85"
xe100_160119_1707,1601191707,Background,other,S1,4.4,5,closed,4812.53,4812.5,192091,192091,0.4.5,,Veto PMTs off
xe100_160119_1902,1601191902,Background,other,S1,4.4,5,closed,2282.77,,100000,,,,Veto PMTs off
xe100_160119_1941,1601191941,Background,other,S1,4.4,5,closed,1588.34,,100000,,,,Veto PMTs off
xe100_160119_2008,1601192008,Background,other,S1,4.4,5,closed,1703.5,,100000,,,,Veto PMTs off
xe100_160119_2036,1601192036,Background,other,S1,4.4,5,closed,1264.6,,45416,,,,Veto PMTs off
xe100_160119_2101,1601192101,Background,other,S1,4.4,5,closed,4713.11,4713.1,100000,100000,0.4.5,,Veto PMTs off
xe100_160119_2219,1601192219,Background,other,S1,4.4,5,closed,3133.61,3133.6,100000,100000,0.4.5,,Veto PMTs off
xe100_160119_2312,1601192312,Background,other,S1,4.4,5,closed,7329.7,7329.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_0113,1601200113,Background,other,S1,4.4,5,closed,3579.7,3579.7,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_0213,1601200213,Background,other,S1,4.4,5,closed,9353.26,9353.3,100000,100000,0.4.5,,Veto PMTs off
xe100_160120_0448,1601200448,Background,other,S1,4.4,5,closed,17142.4,17142.4,97532,97532,0.4.5,,Veto PMTs off
xe100_160120_0940,1601200940,Cs137,red,S1,4.4,5,closed,3177.7,3177.7,100000,100000,0.4.5,,Tritium inside; cathode at 5.0 kV
xe100_160120_1041,1601201041,Background,other,S1,4.4,5,closed,15479.6,15479.6,100000,100000,0.4.5,,Veto PMTs off
